date,event,position_key,entry_price,exit_price,quantity,pnl
2025-03-20,early_exit,SPY_535P_20250411,6.385,2.46,2,-785.0
2025-03-21,early_exit,SPY_531P_20250411,5.574999999999999,1.75,2,-764.9999999999999
2025-03-21,early_exit,SPY_532P_20250411,5.765000000000001,1.835,2,-786.0000000000001
2025-03-21,early_exit,SPY_533P_20250411,5.965,1.93,2,-807.0
2025-03-21,early_exit,SPY_534P_20250411,6.165,2.0300000000000002,2,-827.0
2025-05-12,early_exit,SPY_560C_20250523,5.28,24.8,-2,-3904.0
2025-05-13,early_exit,SPY_562C_20250523,4.67,26.405,-2,-4347.0
2025-05-13,early_exit,SPY_561C_20250523,4.965,27.35,-2,-4477.0
2025-05-22,early_exit,SPY_578C_20250530,4.285,9.510000000000002,-2,-1045.0000000000002
2025-05-22,early_exit,SPY_577C_20250530,4.619999999999999,10.215,-2,-1119.0000000000002
2025-05-22,early_exit,SPY_576C_20250530,4.965,10.935,-2,-1194.0000000000002
2025-05-23,early_exit,SPY_579C_20250530,3.97,5.984999999999999,-2,-402.99999999999983
2025-06-12,early_exit,SPY_600C_20250627,5.074999999999999,8.58,-2,-701.0000000000001
2025-06-12,early_exit,SPY_599C_20250627,5.465,9.25,-1,-378.5
2025-06-16,early_exit,SPY_601C_20250627,4.705,6.6899999999999995,-2,-396.9999999999999
2025-06-25,early_exit,SPY_610C_20250703,3.7350000000000003,3.38,-2,71.00000000000009
2025-06-27,early_exit,SPY_618C_20250718,2.415,6.41,-2,-799.0
2025-06-30,early_exit,SPY_622C_20250718,1.5950000000000002,5.525,-2,-786.0
2025-06-30,early_exit,SPY_621C_20250718,1.775,6.02,-2,-848.9999999999999
2025-06-30,early_exit,SPY_620C_20250718,1.97,6.545,-2,-915.0
2025-06-30,early_exit,SPY_619C_20250718,2.1799999999999997,7.095000000000001,-2,-983.0000000000002
2025-07-01,early_exit,SPY_623C_20250718,1.43,4.8149999999999995,-2,-677.0
2025-07-02,early_exit,SPY_624C_20250718,1.28,5.295,-2,-802.9999999999999
2025-07-03,early_exit,SPY_625C_20250718,1.14,7.105,-2,-1193.0000000000002
2025-07-15,early_exit,SPY_650C_20250801,0.98,0.365,-2,123.0
2025-09-16,early_exit,SPY_672C_20251003,0.555,2.145,-2,-318.0
2025-09-16,early_exit,SPY_671C_20251003,0.63,2.41,-2,-356.00000000000006
2025-09-19,early_exit,SPY_673C_20251003,0.485,2.185,-2,-340.00000000000006
2025-09-22,early_exit,SPY_670C_20250926,0.9299999999999999,1.5,-2,-114.00000000000001
2025-09-22,early_exit,SPY_675C_20251003,0.375,2.2199999999999998,-2,-368.99999999999994
2025-09-22,early_exit,SPY_674C_20251003,0.425,2.545,-2,-424.0
2025-10-28,early_exit,SPY_698C_20251121,1.145,5.245,-2,-819.9999999999999
2025-10-28,early_exit,SPY_697C_20251121,1.28,5.645,-2,-872.9999999999999
2025-10-29,early_exit,SPY_699C_20251121,1.025,4.9399999999999995,-2,-782.9999999999999
2025-10-30,early_exit,SPY_700C_20251121,0.92,2.8099999999999996,-2,-377.99999999999994
