date,event,pnl,num_expired
2021-02-08,expiry,33.00000000000001,4
2021-02-10,expiry,236.0,6
2021-02-12,expiry,522.5,12
2021-02-16,expiry,-104.0,3
2021-02-17,expiry,21.000000000000004,1
2021-02-19,expiry,425.0,9
2021-02-22,expiry,99.0,2
2021-02-24,expiry,495.0,5
2021-02-26,expiry,120.494140625,9
2021-03-01,expiry,297.5,7
2021-03-03,expiry,917.0,8
2021-03-05,expiry,1147.0,11
2021-03-08,expiry,50.0,2
2021-03-10,expiry,518.0,6
2021-03-12,expiry,385.0,4
2021-03-15,expiry,592.00146484375,4
2021-03-17,expiry,23.0,1
2021-03-19,expiry,303.0,6
2021-03-22,expiry,-146.0,5
2021-03-24,expiry,-79.0,7
2021-03-26,expiry,357.0,8
2021-03-29,expiry,-69.5,2
2021-03-31,expiry,252.5,6
2021-04-01,expiry,436.0,9
2021-04-07,expiry,-136.0,3
2021-04-09,expiry,609.5,11
2021-04-12,expiry,57.00000000000001,1
2021-04-14,expiry,148.0,3
2021-04-16,expiry,275.0,9
2021-04-19,expiry,-70.0,1
2021-04-21,expiry,17.499999999999996,3
2021-04-23,expiry,192.0,7
2021-04-26,expiry,-141.5,2
2021-04-28,expiry,-22.5,3
2021-04-30,expiry,353.0,8
2021-05-03,expiry,-54.50000000000001,2
2021-05-05,expiry,63.5,6
2021-05-07,expiry,306.5,9
2021-05-10,expiry,-55.0,3
2021-05-12,expiry,407.5,8
2021-05-14,expiry,848.0,10
2021-05-17,expiry,64.5,4
2021-05-19,expiry,304.0,6
2021-05-21,expiry,600.5,8
2021-05-24,expiry,32.5,3
2021-05-26,expiry,172.0,4
2021-05-28,expiry,412.5,9
2021-06-01,expiry,-71.5,3
2021-06-04,expiry,157.0,4
2021-06-07,expiry,88.5,3
2021-06-09,expiry,71.0,6
2021-06-11,expiry,380.0,9
2021-06-14,expiry,-8.500000000000004,2
2021-06-16,expiry,106.0,4
2021-06-18,expiry,684.0,7
2021-06-21,expiry,17.000000000000004,3
2021-06-23,expiry,258.5,6
2021-06-25,expiry,116.0,4
2021-06-28,expiry,-36.5,2
2021-06-30,expiry,175.0,7
2021-07-02,expiry,209.0,5
2021-07-06,expiry,-69.5,3
2021-07-07,expiry,15.5,1
2021-07-09,expiry,187.0,7
2021-07-12,expiry,29.000000000000004,1
2021-07-14,expiry,328.5,9
2021-07-16,expiry,165.0,6
2021-07-19,expiry,23.0,1
2021-07-21,expiry,338.0,10
2021-07-23,expiry,114.5,3
2021-07-26,expiry,-34.5,2
2021-07-28,expiry,91.5,5
2021-07-30,expiry,489.5,10
2021-08-02,expiry,-27.0,1
2021-08-04,expiry,187.0,4
2021-08-06,expiry,235.0,5
2021-08-09,expiry,-23.0,1
2021-08-11,expiry,47.5,2
2021-08-13,expiry,153.0,5
2021-08-16,expiry,-34.000000000000014,4
2021-08-18,expiry,149.0,6
2021-08-20,expiry,507.5,12
2021-08-23,expiry,-39.5,2
2021-08-25,expiry,75.0,5
2021-08-27,expiry,316.5,10
2021-08-30,expiry,107.0,4
2021-09-01,expiry,133.0,5
2021-09-03,expiry,129.5,5
2021-09-07,expiry,27.0,1
2021-09-08,expiry,64.5,2
2021-09-10,expiry,153.0,3
2021-09-13,expiry,170.0,5
2021-09-15,expiry,219.0,4
2021-09-17,expiry,228.0,8
2021-09-20,expiry,56.50000000000001,7
2021-09-22,expiry,482.0,9
2021-09-24,expiry,129.0,8
2021-09-27,expiry,31.500000000000004,6
2021-09-29,expiry,168.0,8
2021-09-30,expiry,166.0,6
2021-10-01,expiry,207.0,10
2021-10-04,expiry,77.5,3
2021-10-06,expiry,252.0,6
2021-10-08,expiry,281.5,10
2021-10-11,expiry,-52.0,2
2021-10-13,expiry,129.0,7
2021-10-15,expiry,374.0,10
2021-10-18,expiry,-41.5,4
2021-10-20,expiry,45.00000000000001,5
2021-10-22,expiry,215.0,6
2021-10-25,expiry,-33.5,2
2021-10-27,expiry,14.500000000000002,1
2021-10-29,expiry,52.0,2
2021-11-01,expiry,-23.0,1
2021-11-10,expiry,-71.0,2
2021-11-12,expiry,-40.5,2
2021-11-15,expiry,-115.0,3
2021-11-17,expiry,-42.00000000000001,1
2021-11-22,expiry,-68.0,2
2021-11-24,expiry,31.500000000000007,2
2021-11-26,expiry,-241.5,6
2021-11-29,expiry,-148.5,6
2021-12-01,expiry,109.0,11
2021-12-03,expiry,1927.0,11
2021-12-06,expiry,855.0,7
