date,underlying_price,day_type,historical_iv,vol_surface_iv
2024-09-12,559.0900268554688,option_trading,0.1911040572228924,0.18266597315740152
2024-09-13,562.010009765625,option_trading,0.18727586712322775,0.26902726589457326
2024-09-16,562.8400268554688,option_trading,0.17754994455961834,0.14275446665002
2024-09-17,563.0700073242188,option_trading,0.1495265038030718,0.16691717833847713
2024-09-18,561.4000244140625,option_trading,0.14844587324328093,0.1713605261460751
2024-09-19,570.97998046875,option_trading,0.1467361353090666,0.15805980097507918
2024-09-20,568.25,option_trading,0.14031424388273717,0.2935040736120949
2024-09-23,569.6699829101562,option_trading,0.14181787960928552,0.1119426129313794
2024-09-24,571.2999877929688,option_trading,0.14172626325161372,0.14073278422461305
2024-09-25,570.0399780273438,option_trading,0.13513088653204933,0.1467716950055172
2024-09-26,572.2999877929688,option_trading,0.1355760618100512,0.13862186600480206
2024-09-27,571.469970703125,option_trading,0.1274819895856967,0.0627189155104934
2024-09-30,573.760009765625,option_trading,0.12766968902320516,0.08333348794255233
2024-10-01,568.6199951171875,option_trading,0.12539322262922373,0.18243946833894578
2024-10-02,568.8599853515625,option_trading,0.12855281199149227,0.15415329775944336
2024-10-03,567.8200073242188,option_trading,0.1282636438386538,0.14636819601517037
2024-10-04,572.97998046875,option_trading,0.12592370140076542,0.10048084228998702
2024-10-07,567.7999877929688,option_trading,0.12492677406210632,0.07695110908048527
2024-10-08,573.1699829101562,option_trading,0.12791886663567484,0.1646735900298855
2024-10-09,577.1400146484375,option_trading,0.13062037695689105,0.16437611062288224
2024-10-10,576.1300048828125,option_trading,0.13028252056828102,0.16358645609903966
2024-10-11,579.5800170898438,option_trading,0.1305294934862973,0.08423419987442299
2024-10-14,584.3200073242188,option_trading,0.1288844625603168,0.1498947677099127
2024-10-15,579.780029296875,option_trading,0.1120594920853914,0.1513862302633646
2024-10-16,582.2999877929688,option_trading,0.11514965840296795,0.16728059250023605
2024-10-17,582.3499755859375,option_trading,0.11465919733349833,0.16599815764279774
2024-10-18,584.5900268554688,option_trading,0.09925654745654504,0.06218511828013221
2024-10-21,583.6300048828125,option_trading,0.09587049282867396,0.0890119227840642
2024-10-22,583.3200073242188,option_trading,0.09636091161412691,0.08643934637590406
2024-10-23,577.989990234375,option_trading,0.09340681170403944,0.14456788651698305
2024-10-24,579.239990234375,option_trading,0.09647922402036631,0.15141465344467858
2024-10-25,579.0399780273438,option_trading,0.09573952051944153,0.09945640985228933
2024-10-29,581.77001953125,option_trading,0.09599729713540481,0.1747637920270853
2024-10-30,580.010009765625,option_trading,0.09520851701371351,0.1719509816598951
2024-10-31,568.6400146484375,option_trading,0.08299635433165493,0.10570663215600123
2024-11-01,571.0399780273438,option_trading,0.101417474869897,0.1160440880837034
2024-11-04,569.8099975585938,option_trading,0.10191880434288941,0.18480743178829206
2024-11-05,576.7000122070312,option_trading,0.10176191739764669,0.19356926898691187
2024-11-06,591.0399780273438,option_trading,0.10757331405318366,0.17609321601517358
2024-11-07,595.6099853515625,option_trading,0.12876403702398737,0.1401931344562854
2024-11-08,598.1900024414062,option_trading,0.12994650148771442,0.08549169345705938
2024-11-11,598.760009765625,option_trading,0.13000754530029288,0.1275483464147741
2024-11-13,597.1900024414062,option_trading,0.12683823748716602,0.13492833405022217
2024-11-14,593.3499755859375,option_trading,0.12644805032608492,0.1189566998148382
2024-11-15,585.75,option_trading,0.12663995529463015,0.16008471938132104
2024-11-18,588.1500244140625,option_trading,0.12988142849843298,0.13478507433769674
2024-11-19,590.2999877929688,option_trading,0.12773511739485732,0.15799564786201942
2024-11-20,590.5,option_trading,0.12671264274136765,0.13785376231633706
2024-11-21,593.6699829101562,option_trading,0.12648678531682922,0.13950191954472424
2024-11-22,595.510009765625,option_trading,0.1262750466146705,0.09253348318180799
2024-11-25,597.530029296875,option_trading,0.1245065460920034,0.12048205655230036
2024-11-26,600.6500244140625,option_trading,0.12201220780944402,0.12477581309564043
2024-11-27,598.8300170898438,option_trading,0.12225079695609085,0.1098581638622533
2024-11-28,598.8300170898438,option_trading,0.12282160290292275,0.107593453706563
2024-11-29,602.5499877929688,option_trading,0.12282160290292275,0.08394206860072513
2024-12-02,603.6300048828125,option_trading,0.12351180857974646,0.054762473388677686
2024-12-03,603.9099731445312,option_trading,0.12325401942078701,0.11351723891285923
2024-12-04,607.6599731445312,option_trading,0.12316587092353434,0.11099736274338935
2024-12-05,606.6599731445312,option_trading,0.1198003474632637,0.12046968785698624
2024-12-06,607.8099975585938,option_trading,0.1202012200331844,0.13631379734437069
2024-12-09,604.6799926757812,option_trading,0.12005707332767404,0.1129690393564651
2024-12-10,602.7999877929688,option_trading,0.1216348341746034,0.14905731658636007
2024-12-11,607.4600219726562,option_trading,0.12235190818302205,0.12913964594356514
2024-12-12,604.3300170898438,option_trading,0.12308068725378526,0.1306339160782773
2024-12-13,604.2100219726562,option_trading,0.10665396721058407,0.08852680019725305
2024-12-16,606.7899780273438,option_trading,0.10666010386824673,0.08935384885697353
2024-12-17,604.2899780273438,option_trading,0.10611435015641618,0.24503478787654748
2024-12-18,586.280029296875,option_trading,0.10326085643971215,0.13991918613790444
2024-12-19,586.0999755859375,option_trading,0.11886995413033893,0.20501170943713534
2024-12-20,591.1500244140625,option_trading,0.11634802200366624,0.5937804285132605
2024-12-23,594.6900024414062,option_trading,0.11860895914393312,0.17994468448616283
2024-12-24,601.2999877929688,option_trading,0.1200408001492476,0.14317298973344073
2024-12-25,601.2999877929688,option_trading,0.1241774160169954,0.11313993394800738
2024-12-26,601.3400268554688,option_trading,0.1241774160169954,0.1216487017170804
2024-12-27,595.010009765625,option_trading,0.12417650139836425,0.3252604341671441
2024-12-30,588.219970703125,option_trading,0.1267501626001944,0.12346623333192283
2024-12-31,586.0800170898438,option_trading,0.1255085658260746,0.09960079331106508
2025-01-01,586.0800170898438,option_trading,0.12539182856918282,0.0976448769291938
2025-01-02,584.6400146484375,option_trading,0.12539182856918282,0.08509183476520174
2025-01-03,591.9500122070312,option_trading,0.1250312068182892,0.42416853704366275
2025-01-06,595.3599853515625,option_trading,0.1305692780099942,0.13652859553037314
2025-01-07,588.6300048828125,option_trading,0.13071594960243477,0.12972533155216634
2025-01-08,589.489990234375,option_trading,0.13462630146319407,0.14824042403489607
2025-01-09,589.489990234375,option_trading,0.13425785420997818,0.14328479905452027
2025-01-10,580.489990234375,option_trading,0.13425785420997818,0.09108928408686034
2025-01-13,581.3900146484375,option_trading,0.14002371981692216,0.37324525322225605
2025-01-14,582.1900024414062,option_trading,0.14012842206536352,0.16305190127618213
2025-01-15,592.780029296875,option_trading,0.13860823393213914,0.12292325400456203
2025-01-16,591.6400146484375,option_trading,0.14957463034131874,0.1401147632587652
2025-01-17,597.5800170898438,option_trading,0.1495838322877077,0.1034448530847745
2025-01-20,597.5800170898438,option_trading,0.1515669451187557,0.13260410923546784
2025-01-21,603.0499877929688,option_trading,0.1515669451187557,0.13580449667722744
2025-01-22,606.4400024414062,option_trading,0.1541789386811521,0.13291454277514364
2025-01-23,609.75,option_trading,0.15501985250949848,0.12641525336993054
2025-01-24,607.969970703125,option_trading,0.1550414585679706,0.07828315258273591
2025-01-27,599.3699951171875,option_trading,0.15500487348074213,0.12426129822095162
2025-01-28,604.52001953125,option_trading,0.15901653852728515,0.09827696339141256
2025-01-29,601.8099975585938,option_trading,0.16050119002558919,0.1438648236896251
2025-01-30,605.0399780273438,option_trading,0.1610499172598309,0.1342046604738652
2025-01-31,601.8200073242188,option_trading,0.1613501655364049,0.08788627473107898
2025-02-03,597.77001953125,option_trading,0.16166051533231904,0.08932646925848468
2025-02-04,601.780029296875,option_trading,0.13488361759876966,0.16112020690545384
2025-02-05,604.219970703125,option_trading,0.13599864191119915,0.14789851120671269
2025-02-06,606.3200073242188,option_trading,0.13434445032811745,0.13316466598171803
2025-02-07,600.77001953125,option_trading,0.1336711025051199,0.25391101336554006
2025-02-10,604.8499755859375,option_trading,0.1328364699251546,0.1315024348736147
2025-02-11,605.3099975585938,option_trading,0.13434098698847205,0.12933767259856552
2025-02-12,603.3599853515625,option_trading,0.1302456671122879,0.12346557937795298
2025-02-13,609.72998046875,option_trading,0.12555109718840435,0.13118573762784708
2025-02-14,609.7000122070312,option_trading,0.12787077307397665,0.0738375863089956
2025-02-17,609.7000122070312,option_trading,0.1274185587003004,0.06701647739857887
2025-02-18,611.489990234375,option_trading,0.1274185587003004,0.07266255011517715
2025-02-19,612.9299926757812,option_trading,0.12305514573045041,0.12102818465655407
2025-02-20,610.3800048828125,option_trading,0.12231196969626142,0.1418745043578945
2025-02-21,599.9400024414062,option_trading,0.11750497748699325,0.07423122658519868
2025-02-24,597.2100219726562,option_trading,0.12953644964962333,0.15157531557166834
2025-02-25,594.239990234375,option_trading,0.1211699035193279,0.15475613351580464
2025-02-26,594.5399780273438,option_trading,0.12241802869236762,0.15772290243294776
2025-02-27,585.0499877929688,option_trading,0.12240516444177012,0.15635352061695582
2025-02-28,594.1799926757812,option_trading,0.12029914954751832,0.13879539157280263
