date,historical_equity,GARCH_equity,XGB_equity
2025-07-08,374601.23366313765,434037.3891423685,522985.6088120622
2025-07-09,374265.28401558724,433542.2832093858,523059.30138522916
2025-07-10,373963.01117285655,433279.73718615243,523143.63052205817
2025-07-11,374412.60763345286,433577.8903007971,523271.04436546366
2025-07-14,374044.9965051586,433290.17377487116,523253.2391195636
2025-07-15,374023.6962193865,433331.934788232,523397.8681242991
2025-07-16,373921.10187342536,433284.06772442773,523325.76793357293
2025-07-17,373701.8952580167,433230.86132614105,523008.94511701877
2025-07-18,373789.20371173637,433230.3374666264,523071.6606534313
2025-07-21,373443.1730178412,432827.1695129403,522513.9087389609
2025-07-22,373385.8215748382,432782.0515077455,522413.22603284987
2025-07-23,373116.24938810105,432085.2099940728,521553.2839505139
2025-07-24,373030.9654134964,431960.92344801896,521439.9724262246
2025-07-25,372602.0808882081,431329.6495408311,520674.1870779535
2025-07-28,372298.7516954091,431133.2370517374,520360.2073176957
2025-07-29,372156.6683461097,431154.26599837333,520215.0652960788
2025-07-30,372204.10172681254,431210.71387231344,520246.55435415363
2025-07-31,372471.47504374734,431391.1760007049,520383.0312748651
2025-08-01,372776.66375816806,431776.6339062593,520596.2810659878
2025-08-04,373023.09240085544,431921.47478554683,520822.3068580207
2025-08-05,373120.83528785355,431979.0783488686,521011.7954382224
2025-08-06,373136.632350993,431981.46659384266,521022.52854361257
2025-08-07,373235.6146702336,432009.6979114864,521135.1543447502
2025-08-08,373295.91683769657,431485.7623137502,521358.3487219708
2025-08-11,373152.6219500076,431803.5837172179,521298.76883140864
2025-08-12,373041.91424735513,429328.1603147777,521400.3866501537
2025-08-13,372841.6980222615,428044.9115132872,521476.80621428497
2025-08-14,372774.3679310989,427877.9288498598,521576.91918012046
2025-08-15,373108.19488168415,428665.2627054809,521785.39342987107
2025-08-18,372967.85868487123,428463.9204107532,521885.85660755495
2025-08-19,373065.03885198897,428829.0287433135,521931.9976360401
2025-08-20,373053.834274334,428813.53917720687,521978.85398460284
2025-08-21,373004.8116695052,428758.1572696242,522074.43395900645
2025-08-22,372804.3421102829,428773.6502524215,521713.67560332466
2025-08-25,373247.20353180316,429360.17701925326,522149.6095404461
2025-08-26,372933.4666904393,428994.3149322163,521907.52598496655
2025-08-27,372681.05434814043,428727.05382212397,521739.49444176606
2025-08-28,372126.5176839094,428264.77935135714,521443.410234498
2025-08-29,373424.8976928149,429280.77126703586,522359.2584773213
2025-09-02,374191.5614660366,429894.08966827666,522764.1546037873
2025-09-03,374048.77622955095,429782.15239084244,522674.5841699189
2025-09-04,373933.93569805624,429665.1249256127,522656.6331634587
2025-09-05,374165.54054603475,429841.1418066815,522873.1642711935
2025-09-08,373975.9669963523,429737.6969905907,522873.6294596767
2025-09-09,373844.9447414087,429675.5495559821,522888.86990761344
2025-09-10,373658.5406489735,429636.6885443558,522940.8035328123
2025-09-11,372854.52489288617,429434.3906674533,523029.8809764765
2025-09-12,372759.3892935819,429526.3213584159,523219.02230120887
2025-09-15,371151.3928779609,429029.2073976004,523262.5488527787
2025-09-16,371305.7824884528,429262.2915361432,523414.0360717561
2025-09-17,371306.16692454997,429403.75601287733,523570.8236335775
2025-09-18,370485.17101071385,428851.05032109283,523803.94303230394
2025-09-19,369990.8237115564,428512.92945060926,524053.02153245336
2025-09-22,368598.88293240266,427499.6942751432,524071.34446382406
2025-09-23,369081.6142818661,428406.0803420219,524200.71381495113
2025-09-24,369141.31425604364,428658.18035521207,524293.398496879
2025-09-25,369289.3697460593,428873.46183659864,524353.5002796077
2025-09-26,369304.49130017584,428785.32216477144,524484.9709599147
2025-09-29,369112.89909056836,428573.8048971484,524490.3784534732
2025-09-30,368901.6307959149,428397.20416224335,524572.3316552932
2025-10-01,368582.277908105,428322.4628934558,524649.3303656494
2025-10-02,368384.68294630724,428305.97266472795,524800.4300250793
2025-10-03,368330.9393384373,428338.92693529674,524992.7033745775
2025-10-06,366965.25775576103,427578.17138127226,525052.152549553
2025-10-07,367198.81371230603,428304.42653904576,525136.411701879
2025-10-08,366931.03743398894,427351.81848064193,525201.8589493744
2025-10-09,367136.1215892221,427908.0423428688,525398.9354605406
2025-10-10,367582.77527045837,431056.19859595015,525277.7971033844
2025-10-13,367710.8488847892,430941.5607165807,525483.2443188751
2025-10-14,367819.3052241708,430898.9136064578,525821.840004208
2025-10-15,367794.55231677316,430932.8648882032,526090.594877637
2025-10-16,368219.51209878176,431028.3341822975,526151.1043845364
2025-10-17,368318.75986890064,431310.7023619914,526593.7479839703
2025-10-20,367970.93678744615,430849.759154262,526688.7305759378
2025-10-21,367972.04283608694,430876.5141125468,526786.8577055206
2025-10-22,368263.69813281787,431400.40808040416,526929.6577783951
2025-10-23,368122.8809697664,431112.638602206,527141.5596273547
2025-10-24,367434.94642031164,430346.24956311396,527322.9267150096
2025-10-27,366664.609731578,428590.9975684868,527364.211000265
2025-10-28,365997.6235342707,427924.82794793654,527504.460257255
2025-10-29,365258.5784842984,427421.2408980902,527617.4593863995
2025-10-30,366901.46155711106,429483.87868771655,527822.3564972503
2025-10-31,366763.46641063335,429216.18556,527990.1961772507
2025-11-03,366402.22250190657,428894.2316536582,528014.5284375047
2025-11-04,366209.9825583258,429110.8577465564,528125.639113941
2025-11-05,366140.4277369028,429034.15304217796,528162.1118244241
2025-11-06,366425.6283116625,429128.00590413983,528573.4283545875
2025-11-07,366591.2010701445,429252.33614930295,528788.9724145192
2025-11-10,366442.5327550061,429065.9466149548,528703.6268990451
2025-11-11,366297.29849637003,429015.2139508981,528763.0390188101
2025-11-12,366231.1617305658,429003.9169831455,528801.4013061781
2025-11-13,367924.96045992244,430111.64297282184,528633.3346819701
2025-11-14,368109.78499675577,430310.0798111111,528953.9012709882
2025-11-17,368040.7222673561,430268.42570582055,528863.497062924
2025-11-18,368084.0113974911,430373.8171587909,528868.5454468966
2025-11-19,368317.0847503012,430748.99101387965,529625.1870879281
2025-11-20,369154.84943725844,431382.1114407148,529962.1855624194
2025-11-21,369324.7822477551,431743.2368503882,530555.917901775
2025-11-24,368976.60357985453,431491.6372204911,530313.872406338
2025-11-25,368602.97408302064,431348.1774730195,530350.7722281903
