date,event,position_key,entry_price,exit_price,quantity,pnl,num_expired
2023-02-17,expiry,SPY_375P_20230217,3.075,0.0,-2.0,615.0,
2023-02-17,expiry,SPY_376P_20230217,3.2649999999999997,0.0,-2.0,652.9999999999999,
2023-02-17,expiry,Daily Expiry PnL,,,,2899.0,5.0
2023-03-03,expiry,SPY_391P_20230303,2.005,0.0,-2.0,401.0,
2023-03-03,expiry,Daily Expiry PnL,,,,401.0,1.0
2023-03-10,expiry,SPY_391P_20230310,2.64,5.089996337890625,-2.0,-489.999267578125,
2023-03-10,expiry,SPY_392P_20230310,2.835,6.089996337890625,-4.0,-1301.99853515625,
2023-03-10,expiry,SPY_393P_20230310,2.955,7.089996337890625,-2.0,-826.999267578125,
2023-03-10,expiry,SPY_394P_20230310,3.125,8.089996337890625,-2.0,-992.999267578125,
2023-03-10,expiry,Daily Expiry PnL,,,,-3611.996337890625,4.0
2023-03-24,expiry,SPY_379P_20230324,3.59,0.0,-2.0,718.0,
2023-03-24,expiry,SPY_380P_20230324,3.785,0.0,-2.0,757.0,
2023-03-24,expiry,SPY_381P_20230324,3.985,0.0,-2.0,797.0,
2023-03-24,expiry,SPY_382P_20230324,4.195,0.0,-2.0,839.0,
2023-03-24,expiry,SPY_383P_20230324,4.415,0.0,-1.0,441.5,
2023-03-24,expiry,Daily Expiry PnL,,,,3552.5,5.0
2023-03-31,expiry,SPY_376P_20230331,3.0999999999999996,0.0,-2.0,619.9999999999999,
2023-03-31,expiry,SPY_377P_20230331,3.3,0.0,-2.0,660.0,
2023-03-31,expiry,SPY_378P_20230331,3.51,0.0,-2.0,702.0,
2023-03-31,expiry,SPY_379P_20230331,3.7300000000000004,0.0,-2.0,746.0000000000001,
2023-03-31,expiry,SPY_380P_20230331,3.96,0.0,-2.0,792.0,
2023-03-31,expiry,Daily Expiry PnL,,,,3520.0,5.0
2023-04-06,expiry,SPY_379P_20230406,2.705,0.0,-2.0,541.0,
2023-04-06,expiry,Daily Expiry PnL,,,,541.0,1.0
2023-04-14,expiry,SPY_370P_20230414,4.605,0.0,-2.0,921.0000000000001,
2023-04-14,expiry,SPY_371P_20230414,4.8149999999999995,0.0,-2.0,962.9999999999999,
2023-04-14,expiry,SPY_372P_20230414,5.025,0.0,-2.0,1005.0000000000001,
2023-04-14,expiry,SPY_373P_20230414,5.245,0.0,-2.0,1049.0,
2023-04-14,expiry,SPY_374P_20230414,5.475,0.0,-2.0,1095.0,
2023-04-14,expiry,SPY_375P_20230414,5.715,0.0,-2.0,1143.0,
2023-04-14,expiry,SPY_376P_20230414,5.96,0.0,-2.0,1192.0,
2023-04-14,expiry,SPY_377P_20230414,6.22,0.0,-2.0,1244.0,
2023-04-14,expiry,Daily Expiry PnL,,,,8612.0,8.0
2023-04-21,expiry,SPY_373P_20230421,3.285,0.0,-2.0,657.0,
2023-04-21,expiry,Daily Expiry PnL,,,,657.0,1.0
2023-04-28,expiry,SPY_382P_20230428,2.5,0.0,-2.0,500.0,
2023-04-28,expiry,SPY_383P_20230428,2.6500000000000004,0.0,-2.0,530.0000000000001,
2023-04-28,expiry,SPY_384P_20230428,2.8099999999999996,0.0,-2.0,561.9999999999999,
2023-04-28,expiry,Daily Expiry PnL,,,,1592.0,3.0
2023-05-05,expiry,SPY_388P_20230505,2.4699999999999998,0.0,-4.0,987.9999999999999,
2023-05-05,expiry,SPY_389P_20230505,2.66,0.0,-2.0,532.0,
2023-05-05,expiry,SPY_390P_20230505,2.815,0.0,-2.0,563.0,
2023-05-05,expiry,SPY_391P_20230505,2.9800000000000004,0.0,-2.0,596.0000000000001,
2023-05-05,expiry,Daily Expiry PnL,,,,2679.0,4.0
2023-05-12,expiry,SPY_388P_20230512,2.4699999999999998,0.0,-2.0,493.99999999999994,
2023-05-12,expiry,SPY_389P_20230512,2.6100000000000003,0.0,-2.0,522.0000000000001,
2023-05-12,expiry,SPY_390P_20230512,2.7649999999999997,0.0,-2.0,552.9999999999999,
2023-05-12,expiry,SPY_391P_20230512,2.925,0.0,-2.0,585.0,
2023-05-12,expiry,Daily Expiry PnL,,,,2154.0,4.0
2023-05-19,expiry,SPY_394P_20230519,1.9449999999999998,0.0,-2.0,388.99999999999994,
2023-05-19,expiry,SPY_395P_20230519,2.0549999999999997,0.0,-2.0,410.99999999999994,
2023-05-19,expiry,SPY_396P_20230519,2.1799999999999997,0.0,-2.0,435.99999999999994,
2023-05-19,expiry,SPY_434C_20230519,0.575,0.0,2.0,-114.99999999999999,
2023-05-19,expiry,Daily Expiry PnL,,,,1120.9999999999998,4.0
2023-05-26,expiry,SPY_385P_20230526,2.475,0.0,-2.0,495.0,
